inningNumber,balls_id,overNumber,oversUnique,oversActual,ballNumber,totalRuns,batsmanRuns,isFour,isSix,isWicket,outPlayerId,dismissalType,byes,legbyes,wides,wagonX,wagonY,wagonZone,timestamp,batsmanPlayerId,bowlerPlayerId,totalInningRuns,totalInningWickets,batsmanStatText,bowlerStatText
0,43638863,21,20.02,20.2,2,0,0,False,False,False,,,0,0,0,166,193,5,2023-09-12T11:03:05.000Z,75325,62760,109,3,Ishan Kishan 11* (27b 1x4),Dhananjaya de Silva 3.2-0-9-0
0,43638870,21,20.03,20.3,3,0,0,False,False,False,,,0,0,0,212,197,3,2023-09-12T11:03:01.000Z,75325,62760,109,3,Ishan Kishan 11* (28b 1x4),Dhananjaya de Silva 3.3-0-9-0
0,43638879,21,20.04,20.4,4,0,0,False,False,False,,,0,0,0,174,192,5,2023-09-12T11:03:23.000Z,75325,62760,109,3,Ishan Kishan 11* (29b 1x4),Dhananjaya de Silva 3.4-0-9-0
0,43638883,21,20.05,20.5,5,1,1,False,False,False,,,0,0,0,310,235,3,2023-09-12T11:03:36.000Z,75325,62760,110,3,Ishan Kishan 12* (30b 1x4),Dhananjaya de Silva 3.5-0-10-0
0,43638889,21,20.06,20.6,6,1,1,False,False,False,,,0,0,0,278,281,4,2023-09-12T11:04:22.000Z,60530,62760,111,3,KL Rahul 8* (11b),Dhananjaya de Silva 4-0-11-0
0,43638907,22,21.01,21.1,1,0,0,False,False,False,,,0,0,0,153,190,6,2023-09-12T11:06:16.000Z,60530,101991,111,3,KL Rahul 8* (12b),Maheesh Theekshana 2.1-0-7-0
0,43638914,22,21.02,21.2,2,1,1,False,False,False,,,0,0,0,285,84,2,2023-09-12T11:06:43.000Z,60530,101991,112,3,KL Rahul 9* (13b),Maheesh Theekshana 2.2-0-8-0
0,43638923,22,21.03,21.3,3,1,0,False,False,False,,,0,0,1,0,0,0,2023-09-12T11:07:16.000Z,75325,101991,113,3,Ishan Kishan 12* (30b 1x4),Maheesh Theekshana 2.2-0-9-0
0,43638926,22,21.04,21.3,4,0,0,False,False,False,,,0,0,0,184,193,4,2023-09-12T11:07:43.000Z,75325,101991,113,3,Ishan Kishan 12* (31b 1x4),Maheesh Theekshana 2.3-0-9-0
0,43638928,22,21.05,21.4,5,2,2,False,False,False,,,0,0,0,303,106,2,2023-09-12T11:08:03.000Z,75325,101991,115,3,Ishan Kishan 14* (32b 1x4),Maheesh Theekshana 2.4-0-11-0
0,43638937,22,21.06,21.5,6,1,1,False,False,False,,,0,0,0,305,226,3,2023-09-12T11:08:46.000Z,75325,101991,116,3,Ishan Kishan 15* (33b 1x4),Maheesh Theekshana 2.5-0-12-0
0,43638944,22,21.07,21.6,7,0,0,False,False,False,,,0,0,0,181,196,4,2023-09-12T11:09:13.000Z,60530,101991,116,3,KL Rahul 9* (14b),Maheesh Theekshana 3-0-12-0
0,43638955,23,22.01,22.1,1,0,0,False,False,False,,,0,0,0,144,206,5,2023-09-12T11:10:24.000Z,75325,62760,116,3,Ishan Kishan 15* (34b 1x4),Dhananjaya de Silva 4.1-0-11-0
0,43638960,23,22.02,22.2,2,0,0,False,False,False,,,0,0,0,210,192,3,2023-09-12T11:10:35.000Z,75325,62760,116,3,Ishan Kishan 15* (35b 1x4),Dhananjaya de Silva 4.2-0-11-0
0,43638965,23,22.03,22.3,3,1,1,False,False,False,,,0,0,0,204,319,4,2023-09-12T11:10:51.000Z,75325,62760,117,3,Ishan Kishan 16* (36b 1x4),Dhananjaya de Silva 4.3-0-12-0
0,43638972,23,22.04,22.4,4,1,1,False,False,False,,,0,0,0,295,261,3,2023-09-12T11:11:28.000Z,60530,62760,118,3,KL Rahul 10* (15b),Dhananjaya de Silva 4.4-0-13-0
0,43638976,23,22.05,22.5,5,0,0,False,False,False,,,0,0,0,221,125,2,2023-09-12T11:11:56.000Z,75325,62760,118,3,Ishan Kishan 16* (37b 1x4),Dhananjaya de Silva 4.5-0-13-0
0,43638979,23,22.06,22.6,6,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T11:12:15.000Z,75325,62760,118,3,Ishan Kishan 16* (38b 1x4),Dhananjaya de Silva 5-0-13-0
0,43638993,24,23.01,23.1,1,2,2,False,False,False,,,0,0,0,69,99,7,2023-09-12T11:13:39.000Z,60530,101991,120,3,KL Rahul 12* (16b),Maheesh Theekshana 3.1-0-14-0
0,43638998,24,23.02,23.2,2,1,1,False,False,False,,,0,0,0,42,148,7,2023-09-12T11:14:13.000Z,60530,101991,121,3,KL Rahul 13* (17b),Maheesh Theekshana 3.2-0-15-0
0,43639005,24,23.03,23.3,3,1,1,False,False,False,,,0,0,0,114,210,6,2023-09-12T11:14:58.000Z,75325,101991,122,3,Ishan Kishan 17* (39b 1x4),Maheesh Theekshana 3.3-0-16-0
0,43639010,24,23.04,23.4,4,0,0,False,False,False,,,0,0,0,186,191,4,2023-09-12T11:15:30.000Z,60530,101991,122,3,KL Rahul 13* (18b),Maheesh Theekshana 3.4-0-16-0
0,43639015,24,23.05,23.5,5,0,0,False,False,False,,,0,0,0,150,190,6,2023-09-12T11:15:51.000Z,60530,101991,122,3,KL Rahul 13* (19b),Maheesh Theekshana 3.5-0-16-0
0,43639020,24,23.06,23.6,6,1,1,False,False,False,,,0,0,0,138,181,6,2023-09-12T11:16:21.000Z,60530,101991,123,3,KL Rahul 14* (20b),Maheesh Theekshana 4-0-17-0
0,43639032,25,24.01,24.1,1,1,1,False,False,False,,,0,0,0,133,191,6,2023-09-12T11:17:41.000Z,60530,62760,124,3,KL Rahul 15* (21b),Dhananjaya de Silva 5.1-0-14-0
0,43639036,25,24.02,24.2,2,1,1,False,False,False,,,0,0,0,70,258,6,2023-09-12T11:18:14.000Z,75325,62760,125,3,Ishan Kishan 18* (40b 1x4),Dhananjaya de Silva 5.2-0-15-0
0,43639042,25,24.03,24.3,3,2,2,False,False,False,,,0,0,0,232,35,1,2023-09-12T11:18:44.000Z,60530,62760,127,3,KL Rahul 17* (22b),Dhananjaya de Silva 5.3-0-17-0
0,43639047,25,24.04,24.4,4,1,1,False,False,False,,,0,0,0,70,220,6,2023-09-12T11:19:16.000Z,60530,62760,128,3,KL Rahul 18* (23b),Dhananjaya de Silva 5.4-0-18-0
0,43639051,25,24.05,24.5,5,0,0,False,False,False,,,0,0,0,231,195,3,2023-09-12T11:19:39.000Z,75325,62760,128,3,Ishan Kishan 18* (41b 1x4),Dhananjaya de Silva 5.5-0-18-0
0,43639058,25,24.06,24.6,6,0,0,False,False,False,,,0,0,0,133,209,6,2023-09-12T11:20:14.000Z,75325,62760,128,3,Ishan Kishan 18* (42b 1x4),Dhananjaya de Silva 6-0-18-0
0,43639066,26,25.01,25.1,1,1,1,False,False,False,,,0,0,0,285,92,2,2023-09-12T11:21:35.000Z,60530,101991,129,3,KL Rahul 19* (24b),Maheesh Theekshana 4.1-0-18-0
0,43639071,26,25.02,25.2,2,1,1,False,False,False,,,0,0,0,51,219,6,2023-09-12T11:22:09.000Z,75325,101991,130,3,Ishan Kishan 19* (43b 1x4),Maheesh Theekshana 4.2-0-19-0
0,43639073,26,25.03,25.3,3,0,0,False,False,False,,,0,0,0,181,196,4,2023-09-12T11:22:42.000Z,60530,101991,130,3,KL Rahul 19* (25b),Maheesh Theekshana 4.3-0-19-0
0,43639076,26,25.04,25.4,4,0,0,False,False,False,,,0,0,0,230,194,3,2023-09-12T11:23:01.000Z,60530,101991,130,3,KL Rahul 19* (26b),Maheesh Theekshana 4.4-0-19-0
0,43639079,26,25.05,25.5,5,0,0,False,False,False,,,0,0,0,211,192,3,2023-09-12T11:23:30.000Z,60530,101991,130,3,KL Rahul 19* (27b),Maheesh Theekshana 4.5-0-19-0
0,43639082,26,25.06,25.6,6,1,1,False,False,False,,,0,0,0,142,145,7,2023-09-12T11:23:59.000Z,60530,101991,131,3,KL Rahul 20* (28b),Maheesh Theekshana 5-0-20-0
0,43639100,27,26.01,26.1,1,0,0,False,False,False,,,0,0,0,166,193,5,2023-09-12T11:25:16.000Z,60530,62760,131,3,KL Rahul 20* (29b),Dhananjaya de Silva 6.1-0-18-0
0,43639104,27,26.02,26.2,2,2,2,False,False,False,,,0,0,0,94,63,8,2023-09-12T11:25:34.000Z,60530,62760,133,3,KL Rahul 22* (30b),Dhananjaya de Silva 6.2-0-20-0
0,43639108,27,26.03,26.3,3,0,0,False,False,False,,,0,0,0,223,194,3,2023-09-12T11:26:17.000Z,60530,62760,133,3,KL Rahul 22* (31b),Dhananjaya de Silva 6.3-0-20-0
0,43639110,27,26.04,26.4,4,0,0,False,False,False,,,0,0,0,238,197,3,2023-09-12T11:26:34.000Z,60530,62760,133,3,KL Rahul 22* (32b),Dhananjaya de Silva 6.4-0-20-0
0,43639113,27,26.05,26.5,5,1,1,False,False,False,,,0,0,0,285,282,4,2023-09-12T11:27:04.000Z,60530,62760,134,3,KL Rahul 23* (33b),Dhananjaya de Silva 6.5-0-21-0
0,43639118,27,26.06,26.6,6,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T11:27:31.000Z,75325,62760,134,3,Ishan Kishan 19* (44b 1x4),Dhananjaya de Silva 7-0-21-0
0,43639137,28,27.01,27.1,1,4,4,True,False,False,,,0,0,0,100,9,8,2023-09-12T11:29:09.000Z,60530,102835,138,3,KL Rahul 27* (34b 1x4),Dunith Wellalage 5.1-1-16-3
0,43639146,28,27.02,27.2,2,4,4,True,False,False,,,0,0,0,115,10,8,2023-09-12T11:30:06.000Z,60530,102835,142,3,KL Rahul 31* (35b 2x4),Dunith Wellalage 5.2-1-20-3
0,43639157,28,27.03,27.3,3,0,0,False,False,False,,,0,0,0,186,186,4,2023-09-12T11:30:51.000Z,60530,102835,142,3,KL Rahul 31* (36b 2x4),Dunith Wellalage 5.3-1-20-3
0,43639162,28,27.04,27.4,4,2,2,False,False,False,,,0,0,0,62,89,7,2023-09-12T11:31:13.000Z,60530,102835,144,3,KL Rahul 33* (37b 2x4),Dunith Wellalage 5.4-1-22-3
0,43639171,28,27.05,27.5,5,1,1,False,False,False,,,0,0,0,50,197,6,2023-09-12T11:31:53.000Z,60530,102835,145,3,KL Rahul 34* (38b 2x4),Dunith Wellalage 5.5-1-23-3
0,43639175,28,27.06,27.6,6,0,0,False,False,False,,,0,0,0,144,118,8,2023-09-12T11:32:30.000Z,75325,102835,145,3,Ishan Kishan 19* (45b 1x4),Dunith Wellalage 6-1-23-3
0,43639186,29,28.01,28.1,1,1,1,False,False,False,,,0,0,0,49,222,6,2023-09-12T11:34:24.000Z,60530,62760,146,3,KL Rahul 35* (39b 2x4),Dhananjaya de Silva 7.1-0-22-0
0,43639188,29,28.02,28.2,2,0,0,False,False,False,,,0,0,0,195,124,1,2023-09-12T11:34:57.000Z,75325,62760,146,3,Ishan Kishan 19* (46b 1x4),Dhananjaya de Silva 7.2-0-22-0
0,43639192,29,28.03,28.3,3,1,1,False,False,False,,,0,0,0,133,319,5,2023-09-12T11:35:21.000Z,75325,62760,147,3,Ishan Kishan 20* (47b 1x4),Dhananjaya de Silva 7.3-0-23-0
0,43639195,29,28.04,28.4,4,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T11:35:52.000Z,60530,62760,147,3,KL Rahul 35* (40b 2x4),Dhananjaya de Silva 7.4-0-23-0
0,43639198,29,28.05,28.5,5,1,1,False,False,False,,,0,0,0,312,238,3,2023-09-12T11:36:26.000Z,60530,62760,148,3,KL Rahul 36* (41b 2x4),Dhananjaya de Silva 7.5-0-24-0
0,43639201,29,28.06,28.6,6,1,1,False,False,False,,,0,0,0,57,259,6,2023-09-12T11:36:53.000Z,75325,62760,149,3,Ishan Kishan 21* (48b 1x4),Dhananjaya de Silva 8-0-25-0
0,43639212,30,29.01,29.1,1,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T11:38:01.000Z,75325,102835,149,3,Ishan Kishan 21* (49b 1x4),Dunith Wellalage 6.1-1-23-3
0,43639215,30,29.02,29.2,2,1,1,False,False,False,,,0,0,0,105,303,5,2023-09-12T11:38:26.000Z,75325,102835,150,3,Ishan Kishan 22* (50b 1x4),Dunith Wellalage 6.2-1-24-3
0,43639218,30,29.03,29.3,3,2,2,False,False,False,,,0,0,0,299,257,3,2023-09-12T11:39:10.000Z,60530,102835,152,3,KL Rahul 38* (42b 2x4),Dunith Wellalage 6.3-1-26-3
0,43639222,30,29.04,29.4,4,1,1,False,False,False,,,0,0,0,73,221,6,2023-09-12T11:39:39.000Z,60530,102835,153,3,KL Rahul 39* (43b 2x4),Dunith Wellalage 6.4-1-27-3
0,43639228,30,29.05,29.5,5,1,1,False,False,False,,,0,0,0,69,110,7,2023-09-12T11:41:03.000Z,75325,102835,154,3,Ishan Kishan 23* (51b 1x4),Dunith Wellalage 6.5-1-28-3
0,43639232,30,29.06,29.6,6,0,0,False,False,True,60530,1,0,0,0,186,192,4,2023-09-12T11:40:39.000Z,60530,102835,154,4,KL Rahul 39 (44b 2x4),Dunith Wellalage 7-1-28-4
0,43639485,31,30.01,30.1,1,1,1,False,False,False,,,0,0,0,324,187,3,2023-09-12T11:45:42.000Z,75325,78229,155,4,Ishan Kishan 24* (52b 1x4),Charith Asalanka 0.1-0-1-0
0,43639489,31,30.02,30.2,2,0,0,False,False,False,,,0,0,0,222,197,3,2023-09-12T11:46:22.000Z,70633,78229,155,4,Hardik Pandya 0* (1b),Charith Asalanka 0.2-0-1-0
0,43639491,31,30.03,30.3,3,1,1,False,False,False,,,0,0,0,200,58,1,2023-09-12T11:46:39.000Z,70633,78229,156,4,Hardik Pandya 1* (2b),Charith Asalanka 0.3-0-2-0
0,43639495,31,30.04,30.4,4,0,0,False,False,False,,,0,0,0,215,195,3,2023-09-12T11:47:15.000Z,75325,78229,156,4,Ishan Kishan 24* (53b 1x4),Charith Asalanka 0.4-0-2-0
0,43639496,31,30.05,30.5,5,0,0,False,False,False,,,0,0,0,241,174,3,2023-09-12T11:47:29.000Z,75325,78229,156,4,Ishan Kishan 24* (54b 1x4),Charith Asalanka 0.5-0-2-0
0,43639499,31,30.06,30.6,6,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T11:47:52.000Z,75325,78229,156,4,Ishan Kishan 24* (55b 1x4),Charith Asalanka 1-0-2-0
0,43639508,32,31.01,31.1,1,0,0,False,False,False,,,0,0,0,152,188,6,2023-09-12T11:48:58.000Z,70633,102835,156,4,Hardik Pandya 1* (3b),Dunith Wellalage 7.1-1-28-4
0,43639512,32,31.02,31.2,2,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T11:49:14.000Z,70633,102835,156,4,Hardik Pandya 1* (4b),Dunith Wellalage 7.2-1-28-4
0,43639514,32,31.03,31.3,3,1,1,False,False,False,,,0,0,0,131,172,6,2023-09-12T11:49:36.000Z,70633,102835,157,4,Hardik Pandya 2* (5b),Dunith Wellalage 7.3-1-29-4
0,43639521,32,31.04,31.4,4,1,1,False,False,False,,,0,0,0,52,182,6,2023-09-12T11:50:05.000Z,75325,102835,158,4,Ishan Kishan 25* (56b 1x4),Dunith Wellalage 7.4-1-30-4
0,43639526,32,31.05,31.5,5,1,1,False,False,False,,,0,0,0,34,184,6,2023-09-12T11:50:33.000Z,70633,102835,159,4,Hardik Pandya 3* (6b),Dunith Wellalage 7.5-1-31-4
0,43639530,32,31.06,31.6,6,6,6,False,True,False,,,0,0,0,164,361,5,2023-09-12T11:51:06.000Z,75325,102835,165,4,Ishan Kishan 31* (57b 1x4 1x6),Dunith Wellalage 8-1-37-4
0,43639538,33,32.01,32.1,1,0,0,False,False,False,,,0,0,0,208,174,3,2023-09-12T11:52:12.000Z,70633,78229,165,4,Hardik Pandya 3* (7b),Charith Asalanka 1.1-0-2-0
0,43639540,33,32.02,32.2,2,0,0,False,False,False,,,0,0,0,221,182,3,2023-09-12T11:52:23.000Z,70633,78229,165,4,Hardik Pandya 3* (8b),Charith Asalanka 1.2-0-2-0
0,43639544,33,32.03,32.3,3,1,1,False,False,False,,,0,0,0,168,133,8,2023-09-12T11:52:46.000Z,70633,78229,166,4,Hardik Pandya 4* (9b),Charith Asalanka 1.3-0-3-0
0,43639548,33,32.04,32.4,4,1,1,False,False,False,,,0,0,0,235,174,3,2023-09-12T11:53:19.000Z,75325,78229,167,4,Ishan Kishan 32* (58b 1x4 1x6),Charith Asalanka 1.4-0-4-0
0,43639551,33,32.05,32.5,5,0,0,False,False,False,,,0,0,0,173,190,5,2023-09-12T11:53:49.000Z,70633,78229,167,4,Hardik Pandya 4* (10b),Charith Asalanka 1.5-0-4-0
0,43639556,33,32.06,32.6,6,1,0,False,False,False,,,0,1,0,0,0,0,2023-09-12T11:54:48.000Z,70633,78229,168,4,Hardik Pandya 4* (11b),Charith Asalanka 2-0-4-0
0,43639566,34,33.01,33.1,1,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T11:55:37.000Z,70633,102835,168,4,Hardik Pandya 4* (12b),Dunith Wellalage 8.1-1-37-4
0,43639570,34,33.02,33.2,2,1,1,False,False,False,,,0,0,0,140,149,7,2023-09-12T11:56:00.000Z,70633,102835,169,4,Hardik Pandya 5* (13b),Dunith Wellalage 8.2-1-38-4
0,43639574,34,33.03,33.3,3,1,1,False,False,False,,,0,0,0,54,137,7,2023-09-12T11:56:30.000Z,75325,102835,170,4,Ishan Kishan 33* (59b 1x4 1x6),Dunith Wellalage 8.3-1-39-4
0,43639580,34,33.04,33.4,4,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T11:56:52.000Z,70633,102835,170,4,Hardik Pandya 5* (14b),Dunith Wellalage 8.4-1-39-4
0,43639583,34,33.05,33.5,5,0,0,False,False,False,,,0,0,0,167,177,6,2023-09-12T11:57:30.000Z,70633,102835,170,4,Hardik Pandya 5* (15b),Dunith Wellalage 8.5-1-39-4
0,43639589,34,33.06,33.6,6,0,0,False,False,False,,,0,0,0,146,190,6,2023-09-12T11:57:51.000Z,70633,102835,170,4,Hardik Pandya 5* (16b),Dunith Wellalage 9-1-39-4
0,43639604,35,34.01,34.1,1,0,0,False,False,False,,,0,0,0,227,153,2,2023-09-12T11:59:12.000Z,75325,78229,170,4,Ishan Kishan 33* (60b 1x4 1x6),Charith Asalanka 2.1-0-4-0
0,43639607,35,34.02,34.2,2,0,0,False,False,True,75325,1,0,0,0,244,208,3,2023-09-12T11:59:56.000Z,75325,78229,170,5,Ishan Kishan 33 (61b 1x4 1x6),Charith Asalanka 2.2-0-4-1
0,43639628,35,34.03,34.3,3,0,0,False,False,False,,,0,0,0,213,171,3,2023-09-12T12:02:06.000Z,49247,78229,170,5,Ravindra Jadeja 0* (1b),Charith Asalanka 2.3-0-4-1
0,43639633,35,34.04,34.4,4,0,0,False,False,False,,,0,0,0,239,178,3,2023-09-12T12:02:26.000Z,49247,78229,170,5,Ravindra Jadeja 0* (2b),Charith Asalanka 2.4-0-4-1
0,43639635,35,34.05,34.5,5,0,0,False,False,False,,,0,0,0,229,188,3,2023-09-12T12:02:44.000Z,49247,78229,170,5,Ravindra Jadeja 0* (3b),Charith Asalanka 2.5-0-4-1
0,43639637,35,34.06,34.6,6,1,1,False,False,False,,,0,0,0,195,107,1,2023-09-12T12:03:17.000Z,49247,78229,171,5,Ravindra Jadeja 1* (4b),Charith Asalanka 3-0-5-1
0,43639646,36,35.01,35.1,1,0,0,False,False,False,,,0,0,0,137,190,6,2023-09-12T12:04:22.000Z,49247,102835,171,5,Ravindra Jadeja 1* (5b),Dunith Wellalage 9.1-1-39-4
0,43639648,36,35.02,35.2,2,0,0,False,False,False,,,0,0,0,134,178,6,2023-09-12T12:04:40.000Z,49247,102835,171,5,Ravindra Jadeja 1* (6b),Dunith Wellalage 9.2-1-39-4
0,43639650,36,35.03,35.3,3,0,0,False,False,False,,,0,0,0,223,199,3,2023-09-12T12:04:53.000Z,49247,102835,171,5,Ravindra Jadeja 1* (7b),Dunith Wellalage 9.3-1-39-4
0,43639654,36,35.04,35.4,4,1,1,False,False,False,,,0,0,0,48,186,6,2023-09-12T12:05:20.000Z,49247,102835,172,5,Ravindra Jadeja 2* (8b),Dunith Wellalage 9.4-1-40-4
0,43639657,36,35.05,35.5,5,0,0,False,False,False,,,0,0,0,134,189,6,2023-09-12T12:05:48.000Z,70633,102835,172,5,Hardik Pandya 5* (17b),Dunith Wellalage 9.5-1-40-4
